"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"78","OCOH - Medroxyprogesterone","35789782","OMOP2791243","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","35789774","OMOP2791235","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","35789775","OMOP2791236","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Solution [Sayana]","Quant Branded Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","35789768","OMOP2791229","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Solution [Sayana] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36412405","OMOP3104447","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Solution [Sayana] Box of 1 by Pfizer","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36412406","OMOP3104448","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Solution [Sayana] by Pfizer","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","43723568","OMOP720879","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41446164","OMOP2644126","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","43723565","OMOP720833","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension Box of 6","Quant Clinical Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","43849743","OMOP720834","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [Sayana]","Quant Branded Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41446165","OMOP2644127","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [Sayana] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41446172","OMOP2644134","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [Sayana] Box of 1 by Aca Mueller","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41446199","OMOP2644161","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [Sayana] Box of 1 by BR","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41446194","OMOP2644156","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [Sayana] Box of 1 by Eurim-Pharm","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41446178","OMOP2644140","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [Sayana] Box of 1 by Kohlpharma","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41446171","OMOP2644133","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [Sayana] Box of 1 by Orifarm Leverkus","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","40719191","OMOP4738073","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [Sayana] Box of 1 by Pfizer","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","43669885","OMOP720835","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [Sayana] Box of 6","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","43633828","OMOP720836","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [Sayana] Box of 6 by Pharmacia","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36282264","OMOP3133139","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [Sayana] by Pfizer","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","43633830","OMOP720880","0.65 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [Sayana] by Pharmacia","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","40224132","1000156","0.65 ML medroxyprogesterone acetate 160 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm"
"78","OCOH - Medroxyprogesterone","40224133","1000158","0.65 ML medroxyprogesterone acetate 160 MG/ML Prefilled Syringe [depo-subQ provera]","Quant Branded Drug","Drug","RxNorm"
"78","OCOH - Medroxyprogesterone","41424254","OMOP2622216","100 ML Medroxyprogesterone 100 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41422548","OMOP2620510","100 ML Medroxyprogesterone 100 MG/ML Oral Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41414808","OMOP2612770","100 ML Medroxyprogesterone 100 MG/ML Oral Solution Box of 10","Quant Clinical Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41420848","OMOP2618810","100 ML Medroxyprogesterone 100 MG/ML Oral Solution Box of 20","Quant Clinical Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41426753","OMOP2624715","100 ML Medroxyprogesterone 100 MG/ML Oral Solution Box of 5","Quant Clinical Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41418590","OMOP2616552","100 ML Medroxyprogesterone 100 MG/ML Oral Solution [Clinovir]","Quant Branded Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41425426","OMOP2623388","100 ML Medroxyprogesterone 100 MG/ML Oral Solution [Clinovir] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41426267","OMOP2624229","100 ML Medroxyprogesterone 100 MG/ML Oral Solution [Clinovir] Box of 10","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41414305","OMOP2612267","100 ML Medroxyprogesterone 100 MG/ML Oral Solution [Clinovir] Box of 20","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41423731","OMOP2621693","100 ML Medroxyprogesterone 100 MG/ML Oral Solution [Clinovir] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","43154222","OMOP428017","100 ML Medroxyprogesterone 160 MG/ML Injectable Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","43176230","OMOP428019","100 ML Medroxyprogesterone 160 MG/ML Injectable Suspension Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","43198180","OMOP428020","100 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [DEPO PRODASONE]","Quant Branded Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","43209015","OMOP428021","100 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [DEPO PRODASONE] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","43187139","OMOP428022","100 ML Medroxyprogesterone 160 MG/ML Injectable Suspension [DEPO PRODASONE] Box of 1 by Pfizer","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41424255","OMOP2622217","100 ML Medroxyprogesterone 5 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41421667","OMOP2619629","100 ML Medroxyprogesterone 5 MG/ML Oral Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41419972","OMOP2617934","100 ML Medroxyprogesterone 5 MG/ML Oral Solution Box of 5","Quant Clinical Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41423732","OMOP2621694","100 ML Medroxyprogesterone 5 MG/ML Oral Solution [Farlutal]","Quant Branded Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41418591","OMOP2616553","100 ML Medroxyprogesterone 5 MG/ML Oral Solution [Farlutal] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41417181","OMOP2615143","100 ML Medroxyprogesterone 5 MG/ML Oral Solution [Farlutal] Box of 1 by Pfizer","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41414306","OMOP2612268","100 ML Medroxyprogesterone 5 MG/ML Oral Solution [Farlutal] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41424083","OMOP2622045","100 ML Medroxyprogesterone 5 MG/ML Oral Solution [Farlutal] Box of 5 by Pfizer","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","42731583","OMOP2732901","{10 (Estradiol 2 MG / Medroxyprogesterone 10 MG Oral Tablet) / 11 (Estradiol 2 MG Oral Tablet) } Pack","Clinical Pack","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","2075053","OMOP4976808","{10 (estradiol 2 MG / medroxyprogesterone 10 MG Oral Tablet) / 11 (estradiol 2 MG Oral Tablet) } Pack [DIVINA]","Branded Pack","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","2075054","OMOP4976809","{10 (estradiol 2 MG / medroxyprogesterone 10 MG Oral Tablet) / 11 (estradiol 2 MG Oral Tablet) } Pack [DIVINA] by Hyundai","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36897813","OMOP999942","{10 (Estradiol 2 MG / Medroxyprogesterone 10 MG Oral Tablet) / 11 (Estradiol 2 MG Oral Tablet) } Pack [Sisare]","Branded Pack","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","43870222","OMOP902426","{10 (Estradiol 2 MG / Medroxyprogesterone 10 MG Oral Tablet) / 11 (Estradiol 2 MG Oral Tablet) } Pack [Sisare] by Orion","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36814848","OMOP4828922","{14 (Estrogens, Conjugated (USP) 0.625 MG / Medroxyprogesterone 10 MG Oral Tablet) / 14 (Estrogens, Conjugated (USP) 0.625 MG Oral Tablet) } Pack","Clinical Pack","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36818473","OMOP4828921","{14 (Estrogens, Conjugated (USP) 0.625 MG / Medroxyprogesterone 10 MG Oral Tablet) / 14 (Estrogens, Conjugated (USP) 0.625 MG Oral Tablet) } Pack box of 3","Clinical Pack Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36814847","OMOP4828920","{14 (Estrogens, Conjugated (USP) 0.625 MG / Medroxyprogesterone 10 MG Oral Tablet) / 14 (Estrogens, Conjugated (USP) 0.625 MG Oral Tablet) } Pack [Premique Cycle]","Branded Pack","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36818472","OMOP4828919","{14 (Estrogens, Conjugated (USP) 0.625 MG / Medroxyprogesterone 10 MG Oral Tablet) / 14 (Estrogens, Conjugated (USP) 0.625 MG Oral Tablet) } Pack [Premique Cycle] box of 3","Branded Pack Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36818446","OMOP4828918","{14 (Estrogens, Conjugated (USP) 0.625 MG / Medroxyprogesterone 10 MG Oral Tablet) / 14 (Estrogens, Conjugated (USP) 0.625 MG Oral Tablet) } Pack [Premique Cycle] box of 3 by Pfizer","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","40702872","OMOP4754323","{14 (Estrogens, Conjugated (USP) 0.625 MG / medroxyprogesterone acetate 10 MG Oral Tablet) / 14 (Estrogens, Conjugated (USP) 0.625 MG Oral Tablet) } Pack","Clinical Pack","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","40664933","OMOP4754322","{14 (Estrogens, Conjugated (USP) 0.625 MG / medroxyprogesterone acetate 10 MG Oral Tablet) / 14 (Estrogens, Conjugated (USP) 0.625 MG Oral Tablet) } Pack box of 3","Clinical Pack Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","40702873","OMOP4754321","{14 (Estrogens, Conjugated (USP) 0.625 MG / medroxyprogesterone acetate 10 MG Oral Tablet) / 14 (Estrogens, Conjugated (USP) 0.625 MG Oral Tablet) } Pack [Premique Cycle]","Branded Pack","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","40664934","OMOP4754320","{14 (Estrogens, Conjugated (USP) 0.625 MG / medroxyprogesterone acetate 10 MG Oral Tablet) / 14 (Estrogens, Conjugated (USP) 0.625 MG Oral Tablet) } Pack [Premique Cycle] box of 3","Branded Pack Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","40665024","OMOP4754319","{14 (Estrogens, Conjugated (USP) 0.625 MG / medroxyprogesterone acetate 10 MG Oral Tablet) / 14 (Estrogens, Conjugated (USP) 0.625 MG Oral Tablet) } Pack [Premique Cycle] box of 3 by Pfizer","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","40225720","1000486","{14 (estrogens, conjugated (USP) 0.625 MG / medroxyprogesterone acetate 5 MG Oral Tablet) / 14 (estrogens, conjugated (USP) 0.625 MG Oral Tablet) } Pack","Clinical Pack","Drug","RxNorm"
"78","OCOH - Medroxyprogesterone","40225721","1000487","{14 (estrogens, conjugated (USP) 0.625 MG / medroxyprogesterone acetate 5 MG Oral Tablet) / 14 (estrogens, conjugated (USP) 0.625 MG Oral Tablet) } Pack [Premphase 28 Day]","Branded Pack","Drug","RxNorm"
"78","OCOH - Medroxyprogesterone","42731582","OMOP2736329","{14 (Estrogens, Conjugated (USP) 7.35 MG Delayed Release Oral Tablet) / 14 (Estrogens, Conjugated (USP) 7.35 MG / Medroxyprogesterone 5 MG Delayed Release Oral Tablet) } Pack","Clinical Pack","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36897801","OMOP996541","{14 (Estrogens, Conjugated (USP) 7.35 MG Delayed Release Oral Tablet) / 14 (Estrogens, Conjugated (USP) 7.35 MG / Medroxyprogesterone 5 MG Delayed Release Oral Tablet) } Pack [Climopax]","Branded Pack","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","43869274","OMOP901704","{14 (Estrogens, Conjugated (USP) 7.35 MG Delayed Release Oral Tablet) / 14 (Estrogens, Conjugated (USP) 7.35 MG / Medroxyprogesterone 5 MG Delayed Release Oral Tablet) } Pack [Climopax] by Pfizer","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41330845","OMOP2528807","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36409780","OMOP3101822","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41331519","OMOP2529481","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution Box of 10","Quant Clinical Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41336107","OMOP2534069","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution Box of 1 by Cc","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41330048","OMOP2528010","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution Box of 1 by Emra-Med","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","44189770","OMOP3066493","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution Box of 1 by Mtk","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","44189375","OMOP3066098","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution Box of 1 by Rangaupharm","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41334483","OMOP2532445","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution [Depo Clinovir]","Quant Branded Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41337156","OMOP2535118","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution [Depo Clinovir] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41331105","OMOP2529067","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution [Depo Clinovir] Box of 10","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41336109","OMOP2534071","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution [Depo Clinovir] Box of 10 by Pfizer","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","44189376","OMOP3066099","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution [Depo Clinovir] Box of 1 by Eurim-Pharm","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","44189850","OMOP3066573","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution [Depo Clinovir] Box of 1 by Milinda Am","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","41334764","OMOP2532726","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution [Depo Clinovir] Box of 1 by Pfizer","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36073754","OMOP4979775","1 ML medroxyprogesterone 150 MG/ML Injectable Solution [Depo-Provera]","Quant Branded Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","44189434","OMOP3066157","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution [Depo Provera Ac]","Quant Branded Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","44190037","OMOP3066760","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution [Depo Provera Ac] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","44189551","OMOP3066274","1 ML Medroxyprogesterone 150 MG/ML Injectable Solution [Depo Provera Ac] Box of 1 by Aca Mueller","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054514","OMOP4979772","1 ML medroxyprogesterone 150 MG/ML Injectable Solution [Depo-Provera] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054513","OMOP4979771","1 ML medroxyprogesterone 150 MG/ML Injectable Solution [Depo-Provera] Box of 1 by DE","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054512","OMOP4979770","1 ML medroxyprogesterone 150 MG/ML Injectable Solution [Depo-Provera] Box of 1 by Dowelhurst","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054509","OMOP4979767","1 ML medroxyprogesterone 150 MG/ML Injectable Solution [Depo-Provera] Box of 1 by Mawdsley-Brooks","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054511","OMOP4979769","1 ML medroxyprogesterone 150 MG/ML Injectable Solution [Depo-Provera] Box of 1 by Necessity Supplies","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054508","OMOP4979766","1 ML medroxyprogesterone 150 MG/ML Injectable Solution [Depo-Provera] Box of 1 by Sigma","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054510","OMOP4979768","1 ML medroxyprogesterone 150 MG/ML Injectable Solution [Depo-Provera] Box of 1 by Waymade","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36073753","OMOP4979774","1 ML medroxyprogesterone 150 MG/ML Injectable Solution [Depo-Provera] by Necessity Supplies","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36073752","OMOP4979773","1 ML medroxyprogesterone 150 MG/ML Injectable Solution [Depo-Provera] by Sigma","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054507","OMOP4979765","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054505","OMOP4979764","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054504","OMOP4979763","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera]","Quant Branded Drug","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054496","OMOP4979755","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054495","OMOP4979754","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] Box of 1 by DE","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054494","OMOP4979753","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] Box of 1 by Dowelhurst","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054491","OMOP4979750","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] Box of 1 by Mawdsley-Brooks","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054493","OMOP4979752","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] Box of 1 by Necessity Supplies","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36073751","OMOP4979748","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] Box of 1 by Pfizer","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054490","OMOP4979749","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] Box of 1 by Sigma","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054492","OMOP4979751","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] Box of 1 by Waymade","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054503","OMOP4979762","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] by DE","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054502","OMOP4979761","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] by Dowelhurst","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054499","OMOP4979758","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] by Mawdsley-Brooks","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054501","OMOP4979760","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] by Necessity Supplies","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054497","OMOP4979756","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] by Pfizer","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054498","OMOP4979757","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] by Sigma","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","36054500","OMOP4979759","1 ML medroxyprogesterone 150 MG/ML Injectable Suspension [Depo-Provera] by Waymade","Marketed Product","Drug","RxNorm Extension"
"78","OCOH - Medroxyprogesterone","586610","OMOP3136440","1 ML Medroxyprogesterone 150 MG/ML Injection Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
