"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"76","OCOH - Antiandrogens","43844228","OMOP783994","10 ML Gonadorelin 0.32 MG/ML Injectable Solution [Lutrepulse] Box of 3 by Ferring","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43592139","OMOP783995","10 ML Gonadorelin 0.32 MG/ML Injectable Solution [Lutrepulse] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43789929","OMOP783996","10 ML Gonadorelin 0.32 MG/ML Injectable Solution [Lutrepulse] Box of 5 by Ferring","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43862407","OMOP783992","10 ML Gonadorelin 0.32 MG/ML Injectable Solution [Lutrepulse] by Ferring","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43718013","OMOP783984","10 ML Gonadorelin 0.32 MG/ML Injectable Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35413665","OMOP1147250","10 ML Gonadorelin 0.32 MG/ML Injectable Suspension Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43826137","OMOP783985","10 ML Gonadorelin 0.32 MG/ML Injectable Suspension [LUTRELEF]","Quant Branded Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35413759","OMOP1147344","10 ML Gonadorelin 0.32 MG/ML Injectable Suspension [LUTRELEF] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35413599","OMOP1147184","10 ML Gonadorelin 0.32 MG/ML Injectable Suspension [LUTRELEF] Box of 1 by Ferring","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43718014","OMOP783986","10 ML Gonadorelin 0.32 MG/ML Injectable Suspension [LUTRELEF] by Ferring","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43164130","OMOP514941","10 ML Gonadorelin 0.32 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43186038","OMOP514942","10 ML Gonadorelin 0.32 MG/ML Prefilled Syringe Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43153107","OMOP514943","10 ML Gonadorelin 0.32 MG/ML Prefilled Syringe [LUTRELEF]","Quant Branded Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43197053","OMOP514944","10 ML Gonadorelin 0.32 MG/ML Prefilled Syringe [LUTRELEF] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43164131","OMOP514945","10 ML Gonadorelin 0.32 MG/ML Prefilled Syringe [LUTRELEF] Box of 1 by Ferring","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787725","OMOP2789186","125 ML Spironolactone 10 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787708","OMOP2789169","125 ML Spironolactone 10 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787755","OMOP2789216","125 ML Spironolactone 10 MG/ML Oral Solution by Rosemont","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21079149","OMOP325210","125 ML Spironolactone 10 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787733","OMOP2789194","125 ML Spironolactone 10 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21059444","OMOP325212","125 ML Spironolactone 10 MG/ML Oral Suspension by Rosemont","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787768","OMOP2789229","125 ML Spironolactone 1 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787753","OMOP2789214","125 ML Spironolactone 1 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787775","OMOP2789236","125 ML Spironolactone 1 MG/ML Oral Solution by Rosemont","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21167556","OMOP325220","125 ML Spironolactone 1 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787716","OMOP2789177","125 ML Spironolactone 1 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21128107","OMOP325222","125 ML Spironolactone 1 MG/ML Oral Suspension by Rosemont","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787759","OMOP2789220","125 ML Spironolactone 20 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787774","OMOP2789235","125 ML Spironolactone 20 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787739","OMOP2789200","125 ML Spironolactone 20 MG/ML Oral Solution by Rosemont","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21039852","OMOP325217","125 ML Spironolactone 20 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787722","OMOP2789183","125 ML Spironolactone 20 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21030026","OMOP325219","125 ML Spironolactone 20 MG/ML Oral Suspension by Rosemont","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787746","OMOP2789207","125 ML Spironolactone 2 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787777","OMOP2789238","125 ML Spironolactone 2 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787754","OMOP2789215","125 ML Spironolactone 2 MG/ML Oral Solution by Rosemont","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21128106","OMOP325213","125 ML Spironolactone 2 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787776","OMOP2789237","125 ML Spironolactone 2 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21030025","OMOP325216","125 ML Spironolactone 2 MG/ML Oral Suspension by Rosemont","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787735","OMOP2789196","125 ML Spironolactone 5 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787732","OMOP2789193","125 ML Spironolactone 5 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787731","OMOP2789192","125 ML Spironolactone 5 MG/ML Oral Solution by Rosemont","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21128105","OMOP325207","125 ML Spironolactone 5 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35787707","OMOP2789168","125 ML Spironolactone 5 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21079148","OMOP325209","125 ML Spironolactone 5 MG/ML Oral Suspension by Rosemont","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21106774","OMOP294033","1 ML bicalutamide 10 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21126266","OMOP294030","1 ML bicalutamide 30 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21155857","OMOP292229","1 ML Chlorothiazide 10 MG/ML / Spironolactone 1 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21096822","OMOP292231","1 ML Chlorothiazide 10 MG/ML / Spironolactone 1 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21136025","OMOP292238","1 ML Chlorothiazide 20 MG/ML / Spironolactone 2 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21028142","OMOP292240","1 ML Chlorothiazide 20 MG/ML / Spironolactone 2 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21096821","OMOP292225","1 ML Chlorothiazide 40 MG/ML / Spironolactone 4 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21057587","OMOP292227","1 ML Chlorothiazide 40 MG/ML / Spironolactone 4 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21096823","OMOP292234","1 ML Chlorothiazide 50 MG/ML / Spironolactone 2 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21067424","OMOP292236","1 ML Chlorothiazide 50 MG/ML / Spironolactone 2 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21175448","OMOP293477","1 ML Dutasteride 0.1 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21106786","OMOP294167","1 ML Finasteride 1 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41336305","OMOP2534267","1 ML Gonadorelin 0.025 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41330874","OMOP2528836","1 ML Gonadorelin 0.025 MG/ML Injectable Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41337607","OMOP2535569","1 ML Gonadorelin 0.025 MG/ML Injectable Solution Box of 10","Quant Clinical Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41332227","OMOP2530189","1 ML Gonadorelin 0.025 MG/ML Injectable Solution Box of 100","Quant Clinical Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41328090","OMOP2526052","1 ML Gonadorelin 0.025 MG/ML Injectable Solution Box of 1 by Sanofi","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41334940","OMOP2532902","1 ML Gonadorelin 0.025 MG/ML Injectable Solution Box of 5","Quant Clinical Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41333606","OMOP2531568","1 ML Gonadorelin 0.025 MG/ML Injectable Solution Box of 50","Quant Clinical Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41327845","OMOP2525807","1 ML Gonadorelin 0.025 MG/ML Injectable Solution [Gnrh]","Quant Branded Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41329856","OMOP2527818","1 ML Gonadorelin 0.025 MG/ML Injectable Solution [Gnrh] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41334521","OMOP2532483","1 ML Gonadorelin 0.025 MG/ML Injectable Solution [Gnrh] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41328251","OMOP2526213","1 ML Gonadorelin 0.1 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41327601","OMOP2525563","1 ML Gonadorelin 0.1 MG/ML Injectable Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41328871","OMOP2526833","1 ML Gonadorelin 0.1 MG/ML Injectable Solution Box of 10","Quant Clinical Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41335620","OMOP2533582","1 ML Gonadorelin 0.1 MG/ML Injectable Solution Box of 100","Quant Clinical Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41333605","OMOP2531567","1 ML Gonadorelin 0.1 MG/ML Injectable Solution Box of 5","Quant Clinical Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41336304","OMOP2534266","1 ML Gonadorelin 0.1 MG/ML Injectable Solution Box of 50","Quant Clinical Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41335206","OMOP2533168","1 ML Gonadorelin 0.1 MG/ML Injectable Solution [Gnrh]","Quant Branded Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41337851","OMOP2535813","1 ML Gonadorelin 0.1 MG/ML Injectable Solution [Gnrh] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41329408","OMOP2527370","1 ML Gonadorelin 0.1 MG/ML Injectable Solution [Gnrh] Box of 1 by Mylan","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","41337850","OMOP2535812","1 ML Gonadorelin 0.1 MG/ML Injectable Solution [Gnrh] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43038600","OMOP4853639","1 ML Gonadorelin 0.1 MG/ML Injectable Solution [LHRH FERRING]","Quant Branded Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43038601","OMOP4853640","1 ML Gonadorelin 0.1 MG/ML Injectable Solution [LHRH FERRING] by Ferring","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","42922413","OMOP4649225","1 ML Gonadorelin 0.1 MG/ML Injectable Solution [RELEFACT LH-RH]","Quant Branded Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","2009861","OMOP4929861","1 ML gonadorelin 0.1 MG/ML Injectable Solution [RELEFACT LH-RH] by Handok","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43141370","OMOP507864","1 ML Gonadorelin 0.1 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43185434","OMOP507865","1 ML Gonadorelin 0.1 MG/ML Prefilled Syringe Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43207333","OMOP507866","1 ML Gonadorelin 0.1 MG/ML Prefilled Syringe [LHRH FERRING]","Quant Branded Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43141371","OMOP507867","1 ML Gonadorelin 0.1 MG/ML Prefilled Syringe [LHRH FERRING] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43174576","OMOP507868","1 ML Gonadorelin 0.1 MG/ML Prefilled Syringe [LHRH FERRING] Box of 1 by Ferring","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","43038602","OMOP4853641","1 ML Gonadorelin 0.1 MG/ML Prefilled Syringe [LHRH FERRING] by Ferring","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21038093","OMOP294555","1 ML Spironolactone 0.25 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21146034","OMOP294557","1 ML Spironolactone 0.25 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21047911","OMOP294496","1 ML Spironolactone 0.4 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21116540","OMOP294498","1 ML Spironolactone 0.4 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21077448","OMOP294569","1 ML Spironolactone 0.5 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21155997","OMOP294571","1 ML Spironolactone 0.5 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21087149","OMOP294533","1 ML Spironolactone 0.66 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21057702","OMOP294535","1 ML Spironolactone 0.66 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21106811","OMOP294613","1 ML Spironolactone 0.6 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21028270","OMOP294615","1 ML Spironolactone 0.6 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21077446","OMOP294537","1 ML Spironolactone 0.7 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21047915","OMOP294539","1 ML Spironolactone 0.7 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21155999","OMOP294584","1 ML Spironolactone 0.8 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21057704","OMOP294587","1 ML Spironolactone 0.8 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21028269","OMOP294578","1 ML Spironolactone 0.9 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21087154","OMOP294580","1 ML Spironolactone 0.9 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21087146","OMOP294505","1 ML Spironolactone 10 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35776671","OMOP2778132","1 ML Spironolactone 10 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21136169","OMOP294507","1 ML Spironolactone 10 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","35777524","OMOP2778985","1 ML Spironolactone 10 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"76","OCOH - Antiandrogens","21155995","OMOP294520","1 ML Spironolactone 1.25 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
