"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"71","OCOH - Testosterone","35797344","OMOP2798805","101000 MG Testosterone 0.01 MG/MG Topical Ointment","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","35797842","OMOP2799303","101000 MG Testosterone 0.02 MG/MG Topical Ointment","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","40704597","OMOP4753492","101000 MG Testosterone 0.02 MG/MG Topical Ointment","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","36412737","OMOP3104779","1010 MG Testosterone 0.01 MG/MG Topical Cream","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","35790710","OMOP2792171","1010 MG Testosterone 0.01 MG/MG Topical Ointment","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","35790485","OMOP2791946","1010 MG Testosterone 0.025 MG/MG Vaginal Gel","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","35790358","OMOP2791819","1010 MG Testosterone 0.02 MG/MG Topical Ointment","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","40706882","OMOP4750196","1010 MG Testosterone 0.02 MG/MG Topical Ointment","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","43631854","OMOP841959","110000 MG Testosterone 0.02 MG/MG Topical Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","43739789","OMOP841960","110000 MG Testosterone 0.02 MG/MG Topical Solution [Axiron]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","43811757","OMOP841961","110000 MG Testosterone 0.02 MG/MG Topical Solution [Axiron] by Lilly","Marketed Product","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41427603","OMOP2625565","110 ML Testosterone 0.273 MG/ML Topical Spray","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41427604","OMOP2625566","110 ML Testosterone 0.273 MG/ML Topical Spray [Axiron]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","36809003","OMOP4823042","1140 MG Testosterone 0.02 MG/MG Topical Gel","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","36809005","OMOP4823044","1140 MG Testosterone 0.02 MG/MG Topical Gel [Testavan]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","36809004","OMOP4823043","1140 MG Testosterone 0.02 MG/MG Topical Gel [Testavan] by Ferring","Marketed Product","Drug","RxNorm Extension"
"71","OCOH - Testosterone","36781506","OMOP4769794","1.1 ML Testosterone 250 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","36781505","OMOP4769793","1.1 ML Testosterone 250 MG/ML Injectable Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","36781504","OMOP4769792","1.1 ML Testosterone 250 MG/ML Injectable Solution [Sustanon]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","36781503","OMOP4769791","1.1 ML Testosterone 250 MG/ML Injectable Solution [Sustanon] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","36781502","OMOP4769790","1.1 ML Testosterone 250 MG/ML Injectable Solution [Sustanon] Box of 1 by Aspen","Marketed Product","Drug","RxNorm Extension"
"71","OCOH - Testosterone","42658173","OMOP4869737","1.1 ML Testosterone 250 MG/ML Injectable Solution [Sustanon] by Aspen","Marketed Product","Drug","RxNorm Extension"
"71","OCOH - Testosterone","36281328","OMOP3132203","1.1 ML Testosterone 250 MG/ML Intramuscular Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","36281330","OMOP3132205","1.1 ML Testosterone 250 MG/ML Intramuscular Solution [Sustanon]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","36281331","OMOP3132206","1.1 ML Testosterone 250 MG/ML Intramuscular Solution [Sustanon] by Aspen","Marketed Product","Drug","RxNorm Extension"
"71","OCOH - Testosterone","45892464","1596781","120 ACTUAT testosterone 10 MG/ACTUAT Topical Gel","Quant Clinical Drug","Drug","RxNorm"
"71","OCOH - Testosterone","45892466","1596783","120 ACTUAT testosterone 10 MG/ACTUAT Topical Gel [Fortesta]","Quant Branded Drug","Drug","RxNorm"
"71","OCOH - Testosterone","45892519","1597120","1250 MG testosterone 0.0162 MG/MG Topical Gel","Quant Clinical Drug","Drug","RxNorm"
"71","OCOH - Testosterone","45892520","1597121","1250 MG testosterone 0.0162 MG/MG Topical Gel [Androgel]","Quant Branded Drug","Drug","RxNorm"
"71","OCOH - Testosterone","40707310","OMOP4750374","1250 MG Testosterone 0.0162 MG/MG Topical Gel [Testogel]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","40707309","OMOP4750375","1250 MG Testosterone 0.0162 MG/MG Topical Gel [Testogel] by Besins","Marketed Product","Drug","RxNorm Extension"
"71","OCOH - Testosterone","40707313","OMOP4750371","1250 MG Testosterone 0.0162 MG/MG Vaginal Gel","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","40707312","OMOP4750372","1250 MG Testosterone 0.0162 MG/MG Vaginal Gel [Testogel]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","40707311","OMOP4750373","1250 MG Testosterone 0.0162 MG/MG Vaginal Gel [Testogel] by Besins","Marketed Product","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41517377","OMOP2715339","150000 MG Camphor 0.0142 MG/MG / Menthol 0.005 MG/MG / Niacin 0.0025 MG/MG / Sparteine Sulfate 0.008 MG/MG / Testosterone 0.0008 MG/MG Topical Ointment","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41517856","OMOP2715818","150000 MG Camphor 0.0142 MG/MG / Menthol 0.005 MG/MG / Niacin 0.0025 MG/MG / Sparteine Sulfate 0.008 MG/MG / Testosterone 0.0008 MG/MG Topical Ointment Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41517344","OMOP2715306","150000 MG Camphor 0.0142 MG/MG / Menthol 0.005 MG/MG / Niacin 0.0025 MG/MG / Sparteine Sulfate 0.008 MG/MG / Testosterone 0.0008 MG/MG Topical Ointment [Tachynerg]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41518021","OMOP2715983","150000 MG Camphor 0.0142 MG/MG / Menthol 0.005 MG/MG / Niacin 0.0025 MG/MG / Sparteine Sulfate 0.008 MG/MG / Testosterone 0.0008 MG/MG Topical Ointment [Tachynerg] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41480207","OMOP2678169","15000 MG Camphor 0.0142 MG/MG / Menthol 0.005 MG/MG / Niacin 0.0025 MG/MG / Sparteine Sulfate 0.008 MG/MG / Testosterone 0.0008 MG/MG Topical Ointment","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41480318","OMOP2678280","15000 MG Camphor 0.0142 MG/MG / Menthol 0.005 MG/MG / Niacin 0.0025 MG/MG / Sparteine Sulfate 0.008 MG/MG / Testosterone 0.0008 MG/MG Topical Ointment Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41481701","OMOP2679663","15000 MG Camphor 0.0142 MG/MG / Menthol 0.005 MG/MG / Niacin 0.0025 MG/MG / Sparteine Sulfate 0.008 MG/MG / Testosterone 0.0008 MG/MG Topical Ointment [Tachynerg]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41480602","OMOP2678564","15000 MG Camphor 0.0142 MG/MG / Menthol 0.005 MG/MG / Niacin 0.0025 MG/MG / Sparteine Sulfate 0.008 MG/MG / Testosterone 0.0008 MG/MG Topical Ointment [Tachynerg] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","43684586","OMOP744863","1500 MG Testosterone 0.02 MG/MG Topical Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","43630485","OMOP744864","1500 MG Testosterone 0.02 MG/MG Topical Solution [Axiron]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","43666704","OMOP744865","1500 MG Testosterone 0.02 MG/MG Topical Solution [Axiron] by Lilly","Marketed Product","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41482638","OMOP2680600","15100 MG Camphor 0.0142 MG/MG / Menthol 0.005 MG/MG / Niacin 0.0025 MG/MG / Sparteine Sulfate 0.00801 MG/MG / Testosterone 0.000801 MG/MG Topical Ointment","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41482415","OMOP2680377","15100 MG Camphor 0.0142 MG/MG / Menthol 0.005 MG/MG / Niacin 0.0025 MG/MG / Sparteine Sulfate 0.00801 MG/MG / Testosterone 0.000801 MG/MG Topical Ointment Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41482477","OMOP2680439","15100 MG Camphor 0.0142 MG/MG / Menthol 0.005 MG/MG / Niacin 0.0025 MG/MG / Sparteine Sulfate 0.00801 MG/MG / Testosterone 0.000801 MG/MG Topical Ointment [Tachynerg]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41482229","OMOP2680191","15100 MG Camphor 0.0142 MG/MG / Menthol 0.005 MG/MG / Niacin 0.0025 MG/MG / Sparteine Sulfate 0.00801 MG/MG / Testosterone 0.000801 MG/MG Topical Ointment [Tachynerg] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","40703544","OMOP4753639","180000 MG Testosterone 0.02 MG/MG Topical Gel","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","40703543","OMOP4753640","180000 MG Testosterone 0.02 MG/MG Topical Gel [Tostran]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","40703542","OMOP4753641","180000 MG Testosterone 0.02 MG/MG Topical Gel [Tostran] by Kyowa Kirin","Marketed Product","Drug","RxNorm Extension"
"71","OCOH - Testosterone","21059507","OMOP326543","180000 MG Testosterone 0.02 MG/MG Vaginal Gel","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","21079218","OMOP326544","180000 MG Testosterone 0.02 MG/MG Vaginal Gel [Tostran]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","40703545","OMOP4753638","180000 MG Testosterone 0.02 MG/MG Vaginal Gel [Tostran] by Kyowa Kirin","Marketed Product","Drug","RxNorm Extension"
"71","OCOH - Testosterone","21108649","OMOP326545","180000 MG Testosterone 0.02 MG/MG Vaginal Gel [Tostran] by ProStrakan","Marketed Product","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41327651","OMOP2525613","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41330921","OMOP2528883","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Injectable Solution Box of 10","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41328930","OMOP2526892","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Injectable Solution Box of 12","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41332273","OMOP2530235","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Injectable Solution Box of 3","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41334331","OMOP2532293","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Injectable Solution Box of 6","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41335297","OMOP2533259","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Injectable Solution [Testicomb]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41331221","OMOP2529183","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Injectable Solution [Testicomb] Box of 12","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41337919","OMOP2535881","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Injectable Solution [Testicomb] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41336648","OMOP2534610","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Injectable Solution [Testicomb] Box of 6","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41327939","OMOP2525901","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Injectable Solution [Testo Tropin]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41335296","OMOP2533258","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Injectable Solution [Testo Tropin] Box of 10","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41329643","OMOP2527605","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41334330","OMOP2532292","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Prefilled Syringe Box of 6","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41337918","OMOP2535880","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Prefilled Syringe [Testicomb]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41331220","OMOP2529182","1 ML Chorionic Gonadotropin 1000 UNT/ML / Testosterone 25 MG/ML Prefilled Syringe [Testicomb] Box of 6","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41337621","OMOP2535583","1 ML Estradiol 13 MG/ML / Norethindrone 20 MG/ML / Testosterone 180 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41331153","OMOP2529115","1 ML Estradiol 13 MG/ML / Norethindrone 20 MG/ML / Testosterone 180 MG/ML Prefilled Syringe [Ablacton]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41331828","OMOP2529790","1 ML Estradiol 13 MG/ML / Norethindrone 20 MG/ML / Testosterone 180 MG/ML Prefilled Syringe [Ablacton] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41335925","OMOP2533887","1 ML Estradiol 13 MG/ML / Norethindrone 20 MG/ML / Testosterone 180 MG/ML Prefilled Syringe [Ablacton] Box of 100","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41332520","OMOP2530482","1 ML Estradiol 13 MG/ML / Norethindrone 20 MG/ML / Testosterone 180 MG/ML Prefilled Syringe [Ablacton] Box of 20","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41328550","OMOP2526512","1 ML Estradiol 13 MG/ML / Norethindrone 20 MG/ML / Testosterone 180 MG/ML Prefilled Syringe [Ablacton] Box of 5","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41336958","OMOP2534920","1 ML Estradiol 13 MG/ML / Norethindrone 20 MG/ML / Testosterone 180 MG/ML Prefilled Syringe Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41336323","OMOP2534285","1 ML Estradiol 13 MG/ML / Norethindrone 20 MG/ML / Testosterone 180 MG/ML Prefilled Syringe Box of 100","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41333618","OMOP2531580","1 ML Estradiol 13 MG/ML / Norethindrone 20 MG/ML / Testosterone 180 MG/ML Prefilled Syringe Box of 20","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41336957","OMOP2534919","1 ML Estradiol 13 MG/ML / Norethindrone 20 MG/ML / Testosterone 180 MG/ML Prefilled Syringe Box of 5","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41336318","OMOP2534280","1 ML Estradiol 3.5 MG/ML / Testosterone 90 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41329603","OMOP2527565","1 ML Estradiol 3.5 MG/ML / Testosterone 90 MG/ML Injectable Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41334299","OMOP2532261","1 ML Estradiol 3.5 MG/ML / Testosterone 90 MG/ML Injectable Solution Box of 3","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41334559","OMOP2532521","1 ML Estradiol 3.5 MG/ML / Testosterone 90 MG/ML Injectable Solution [Femovirin]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41332517","OMOP2530479","1 ML Estradiol 3.5 MG/ML / Testosterone 90 MG/ML Injectable Solution [Femovirin] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41335235","OMOP2533197","1 ML Estradiol 3.5 MG/ML / Testosterone 90 MG/ML Injectable Solution [Femovirin] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41328263","OMOP2526225","1 ML Estradiol 3.5 MG/ML / Testosterone 90 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41332240","OMOP2530202","1 ML Estradiol 3.5 MG/ML / Testosterone 90 MG/ML Prefilled Syringe Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41333616","OMOP2531578","1 ML Estradiol 3.5 MG/ML / Testosterone 90 MG/ML Prefilled Syringe Box of 3","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41337868","OMOP2535830","1 ML Estradiol 3.5 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Femovirin]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41335922","OMOP2533884","1 ML Estradiol 3.5 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Femovirin] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41337867","OMOP2535829","1 ML Estradiol 3.5 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Femovirin] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41337619","OMOP2535581","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41328261","OMOP2526223","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Injectable Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41327620","OMOP2525582","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Injectable Solution Box of 100","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41334297","OMOP2532259","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Injectable Solution Box of 20","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41333210","OMOP2531172","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Injectable Solution [Primodian Depot]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41335234","OMOP2533196","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Injectable Solution [Primodian Depot] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41337219","OMOP2535181","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Injectable Solution [Primodian Depot] Box of 100","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41330516","OMOP2528478","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Injectable Solution [Primodian Depot] Box of 20","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41330265","OMOP2528227","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41330264","OMOP2528226","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41329602","OMOP2527564","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe Box of 100","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41335632","OMOP2533594","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe Box of 15","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41332905","OMOP2530867","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe Box of 20","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41332906","OMOP2530868","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe Box of 3","Quant Clinical Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41335232","OMOP2533194","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Primodian Depot]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41331826","OMOP2529788","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Primodian Depot] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41331825","OMOP2529787","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Primodian Depot] Box of 100","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41334558","OMOP2532520","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Primodian Depot] Box of 15","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41328544","OMOP2526506","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Primodian Depot] Box of 20","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41337218","OMOP2535180","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Primodian Depot] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41329186","OMOP2527148","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Primodian P]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41328543","OMOP2526505","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Primodian P] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41329185","OMOP2527147","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Primodian P] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41335920","OMOP2533882","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Primodian Pp]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41337217","OMOP2535179","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Primodian Pp] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41337216","OMOP2535178","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Primodian Ra]","Quant Branded Drug","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41331824","OMOP2529786","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Primodian Ra] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41335231","OMOP2533193","1 ML Estradiol 4 MG/ML / Testosterone 90 MG/ML Prefilled Syringe [Primodian Ra] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"71","OCOH - Testosterone","41330880","OMOP2528842","1 ML Estradiol 5 MG/ML / Testosterone 60 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm Extension"
