"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"80","OCOH - Puberty blockers","35415146","OMOP1148731","130 MG Leuprolide 0.0846 MG/MG Injectable Suspension [ENANTONE] Box of 1 by Takeda","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","35415144","OMOP1148729","130 MG Leuprolide 0.0846 MG/MG Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","35415143","OMOP1148728","130 MG Leuprolide 0.0846 MG/MG Prefilled Syringe Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","35415152","OMOP1148737","130 MG Leuprolide 0.0846 MG/MG Prefilled Syringe [ENANTONE]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","35415147","OMOP1148732","130 MG Leuprolide 0.0846 MG/MG Prefilled Syringe [ENANTONE] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","35415149","OMOP1148734","130 MG Leuprolide 0.0846 MG/MG Prefilled Syringe [ENANTONE] Box of 1 by Takeda","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","43143145","OMOP428881","130 MG Leuprolide 0.0862 MG/MG Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","43220113","OMOP428882","130 MG Leuprolide 0.0862 MG/MG Prefilled Syringe Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","43209105","OMOP428883","130 MG Leuprolide 0.0862 MG/MG Prefilled Syringe [ENANTONE]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","43176316","OMOP428884","130 MG Leuprolide 0.0862 MG/MG Prefilled Syringe [ENANTONE] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","43209106","OMOP428886","130 MG Leuprolide 0.0862 MG/MG Prefilled Syringe [ENANTONE] Box of 1 by Takeda","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","40240342","1115467","1.5 ML leuprolide acetate 15 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm"
"80","OCOH - Puberty blockers","40240343","1115468","1.5 ML leuprolide acetate 15 MG/ML Prefilled Syringe [Lupron]","Quant Branded Drug","Drug","RxNorm"
"80","OCOH - Puberty blockers","40240346","1115257","1.5 ML leuprolide acetate 30 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm"
"80","OCOH - Puberty blockers","40240347","1115259","1.5 ML leuprolide acetate 30 MG/ML Prefilled Syringe [Lupron]","Quant Branded Drug","Drug","RxNorm"
"80","OCOH - Puberty blockers","40240348","1115472","1.5 ML leuprolide acetate 7.5 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm"
"80","OCOH - Puberty blockers","40240349","1115473","1.5 ML leuprolide acetate 7.5 MG/ML Prefilled Syringe [Lupron]","Quant Branded Drug","Drug","RxNorm"
"80","OCOH - Puberty blockers","41329561","OMOP2527523","1 ML Leuprolide 11.25 MG/ML Drug Implant","Quant Clinical Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41329560","OMOP2527522","1 ML Leuprolide 11.25 MG/ML Drug Implant Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41336279","OMOP2534241","1 ML Leuprolide 11.25 MG/ML Drug Implant Box of 2","Quant Clinical Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41335168","OMOP2533130","1 ML Leuprolide 11.25 MG/ML Drug Implant [Enantone]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41331769","OMOP2529731","1 ML Leuprolide 11.25 MG/ML Drug Implant [Enantone] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41332715","OMOP2530677","1 ML Leuprolide 11.25 MG/ML Drug Implant [Enantone] Box of 1 by Cc","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41336550","OMOP2534512","1 ML Leuprolide 11.25 MG/ML Drug Implant [Enantoneri]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41336549","OMOP2534511","1 ML Leuprolide 11.25 MG/ML Drug Implant [Enantoneri] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41333396","OMOP2531358","1 ML Leuprolide 11.25 MG/ML Drug Implant [Enantoneri] Box of 1 by Orifarm Leverkus","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41331768","OMOP2529730","1 ML Leuprolide 11.25 MG/ML Drug Implant [Enantoneup]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41337160","OMOP2535122","1 ML Leuprolide 11.25 MG/ML Drug Implant [Enantoneup] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41330689","OMOP2528651","1 ML Leuprolide 11.25 MG/ML Drug Implant [Enantoneup] Box of 1 by Eurim-Pharm","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41333155","OMOP2531117","1 ML Leuprolide 11.25 MG/ML Drug Implant [Enantoneurim Pharm]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41329131","OMOP2527093","1 ML Leuprolide 11.25 MG/ML Drug Implant [Enantoneurim Pharm] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41332020","OMOP2529982","1 ML Leuprolide 11.25 MG/ML Drug Implant [Enantoneurim Pharm] Box of 1 by Emra-Med","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41330454","OMOP2528416","1 ML Leuprolide 11.25 MG/ML Drug Implant [Enantoneurim Pharm] Box of 2","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41336110","OMOP2534072","1 ML Leuprolide 11.25 MG/ML Drug Implant [Enantoneurim Pharm] Box of 2 by Emra-Med","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41337159","OMOP2535121","1 ML Leuprolide 11.25 MG/ML Drug Implant [Prostap]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41327400","OMOP2525362","1 ML Leuprolide 11.25 MG/ML Drug Implant [Prostap] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41333395","OMOP2531357","1 ML Leuprolide 11.25 MG/ML Drug Implant [Prostap] Box of 1 by Eurim-Pharm","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41329130","OMOP2527092","1 ML Leuprolide 11.25 MG/ML Drug Implant [Trenantone]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41334489","OMOP2532451","1 ML Leuprolide 11.25 MG/ML Drug Implant [Trenantone] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41334766","OMOP2532728","1 ML Leuprolide 11.25 MG/ML Drug Implant [Trenantone] Box of 1 by Emra-Med","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41332714","OMOP2530676","1 ML Leuprolide 11.25 MG/ML Drug Implant [Trenantone] Box of 1 by Kohlpharma","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41330049","OMOP2528011","1 ML Leuprolide 11.25 MG/ML Drug Implant [Trenantone] Box of 1 by Mtk","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41328064","OMOP2526026","1 ML Leuprolide 11.25 MG/ML Drug Implant [Trenantone] Box of 1 by Takeda","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41329129","OMOP2527091","1 ML Leuprolide 11.25 MG/ML Drug Implant [Trenantone] Box of 2","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41334765","OMOP2532727","1 ML Leuprolide 11.25 MG/ML Drug Implant [Trenantone] Box of 2 by Kohlpharma","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41331353","OMOP2529315","1 ML Leuprolide 11.25 MG/ML Drug Implant [Trenantone] Box of 2 by Mtk","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41332713","OMOP2530675","1 ML Leuprolide 11.25 MG/ML Drug Implant [Trenantone] Box of 2 by Takeda","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41336280","OMOP2534242","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41334920","OMOP2532882","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe Box of 2","Quant Clinical Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41332468","OMOP2530430","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Enantone]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41330459","OMOP2528421","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Enantone] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41336775","OMOP2534737","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Enantone] Box of 1 by Kohlpharma","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41337817","OMOP2535779","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Enantone] Box of 2","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","42876514","OMOP4873620","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Enantone] by Axicorp","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41331106","OMOP2529068","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Klebrocid]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41333860","OMOP2531822","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Klebrocid] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","2032098","OMOP4931019","1 ML leuprolide 11.25 MG/ML Prefilled Syringe [LEUPLIN DPS]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","2032099","OMOP4931020","1 ML leuprolide 11.25 MG/ML Prefilled Syringe [LEUPLIN DPS] by CJ","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","2032097","OMOP4931018","1 ML leuprolide 11.25 MG/ML Prefilled Syringe [LEUPLIN DPS] by Takeda","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41330456","OMOP2528418","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Prostap]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41330455","OMOP2528417","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Prostap] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41327815","OMOP2525777","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Prostap] Box of 2","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41328485","OMOP2526447","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Trenantone]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41327453","OMOP2525415","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Trenantone] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41329832","OMOP2527794","1 ML Leuprolide 11.25 MG/ML Prefilled Syringe [Trenantone] Box of 2","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","2032094","OMOP4931015","1 ML leuprolide 22.5 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","2032096","OMOP4931017","1 ML leuprolide 22.5 MG/ML Prefilled Syringe [LEUPLIN DPS]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","2032095","OMOP4931016","1 ML leuprolide 22.5 MG/ML Prefilled Syringe [LEUPLIN DPS] by Takeda","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","1351671","727942","1 ML leuprolide 30 MG/ML Prefilled Syringe","Quant Clinical Drug","Drug","RxNorm"
"80","OCOH - Puberty blockers","41332199","OMOP2530161","1 ML Leuprolide 3.75 MG/ML Drug Implant","Quant Clinical Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41330235","OMOP2528197","1 ML Leuprolide 3.75 MG/ML Drug Implant Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41334254","OMOP2532216","1 ML Leuprolide 3.75 MG/ML Drug Implant Box of 3","Quant Clinical Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41334922","OMOP2532884","1 ML Leuprolide 3.75 MG/ML Drug Implant Box of 6","Quant Clinical Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41336554","OMOP2534516","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41332469","OMOP2530431","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41332717","OMOP2530679","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 1 by Cc","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41329391","OMOP2527353","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 1 by Emra-Med","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41332021","OMOP2529983","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 1 by Eurim-Pharm","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41330052","OMOP2528014","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 1 by Kohlpharma","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41333397","OMOP2531359","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 1 by Mtk","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41328725","OMOP2526687","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 1 by Takeda","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41334490","OMOP2532452","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41337427","OMOP2535389","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 3 by Emra-Med","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41337426","OMOP2535388","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 3 by Eurim-Pharm","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41337425","OMOP2535387","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 3 by Kohlpharma","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189657","OMOP3066380","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 3 by Mevita","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41334768","OMOP2532730","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 3 by Mtk","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41328727","OMOP2526689","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 3 by Orifarm Leverkus","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41329390","OMOP2527352","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 3 by Takeda","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41335856","OMOP2533818","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 6","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41335449","OMOP2533411","1 ML Leuprolide 3.75 MG/ML Drug Implant [Enantone] Box of 6 by Takeda","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41330236","OMOP2528198","1 ML Leuprolide 3.75 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41331523","OMOP2529485","1 ML Leuprolide 3.75 MG/ML Injectable Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41328855","OMOP2526817","1 ML Leuprolide 3.75 MG/ML Injectable Solution Box of 15","Quant Clinical Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41328856","OMOP2526818","1 ML Leuprolide 3.75 MG/ML Injectable Solution Box of 3","Quant Clinical Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41336927","OMOP2534889","1 ML Leuprolide 3.75 MG/ML Injectable Solution Box of 6","Quant Clinical Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44190039","OMOP3066762","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enanton]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189731","OMOP3066454","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enanton] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44190072","OMOP3066795","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enanton] Box of 1 by Cc","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189342","OMOP3066065","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enanton] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189771","OMOP3066494","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enanton] Box of 3 by Cc","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41329136","OMOP2527098","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41331772","OMOP2529734","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41337821","OMOP2535783","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 15","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189555","OMOP3066278","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 1 by Beragena","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189379","OMOP3066102","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 1 by Cc","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189462","OMOP3066185","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 1 by Emra-Med","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41334101","OMOP2532063","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 1 by Eurim-Pharm","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189461","OMOP3066184","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 1 by Gerke","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189853","OMOP3066576","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 1 by Kohlpharma","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41337428","OMOP2535390","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 1 by Mtk","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41335451","OMOP2533413","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 1 by Takeda","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41329838","OMOP2527800","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189554","OMOP3066277","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 3 by Cc","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189857","OMOP3066580","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 3 by Emra-Med","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41329394","OMOP2527356","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 3 by Eurim-Pharm","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41329393","OMOP2527355","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 3 by Gerke","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41335450","OMOP2533412","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 3 by Kohlpharma","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41329392","OMOP2527354","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 3 by Mtk","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189854","OMOP3066577","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 3 by Takeda","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","41333160","OMOP2531122","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 6","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189962","OMOP3066685","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Enantone] Box of 6 by Takeda","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189817","OMOP3066540","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Klebrocid]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189732","OMOP3066455","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Klebrocid] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","2032104","OMOP4931025","1 ML leuprolide 3.75 MG/ML Injectable Solution [Leuplin]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","2032005","OMOP4931026","1 ML leuprolide 3.75 MG/ML Injectable Solution [Leuplin] by CJ","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","2032103","OMOP4931024","1 ML leuprolide 3.75 MG/ML Injectable Solution [Leuplin] by Takeda","Marketed Product","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189923","OMOP3066646","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Prostap]","Quant Branded Drug","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44189523","OMOP3066246","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Prostap] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"80","OCOH - Puberty blockers","44190040","OMOP3066763","1 ML Leuprolide 3.75 MG/ML Injectable Solution [Prostap] Box of 3","Quant Branded Box","Drug","RxNorm Extension"
